date,close,high,low,open,volume,SMA10,SMA20,SMA50,SMA10_pct,SMA20_pct,SMA50_pct,daily_return,price_vs_SMA10,price_vs_SMA20,price_vs_SMA50,volatility_10,volatility_20,return_lag_1,return_lag_2,return_lag_3,return_lag_5,future_return_10d,target_11pct,symbol
2025-05-22,201.13172912597656,202.52015274475195,199.4736073247078,200.48247209416806,46742400,207.37664489746095,206.43402099609375,206.43402099609375,0.001992589125854538,-0.0025619361147763975,-0.0025619361147763975,-0.0036122485818445016,-0.030113881794993042,-0.025685164899333722,-0.025685164899333722,0.023233034438124293,0.022051790687676123,-0.023059121838798324,-0.00919624836148425,-0.01173908704907789,-0.004144470399044975,0.01271355046657141,0,AAPL
2025-05-23,195.04864501953125,197.4758830409797,193.24069928507132,193.45045269257122,78432900,207.07698516845704,205.48523966471353,205.48523966471353,-0.0014450023007753776,-0.004596051207073959,-0.004596051207073959,-0.03024427887573744,-0.058086320597823766,-0.05078999670346873,-0.05078999670346873,0.025348432780643,0.023005476302462816,-0.0036122485818445016,-0.023059121838798324,-0.00919624836148425,-0.0008985774907133148,0.031648458214018405,0,AAPL
2025-05-27,199.98304748535156,200.51244545494848,197.20618488735448,198.07520901450675,56288500,206.0201858520508,205.06199411245493,205.06199411245493,-0.00510341270202741,-0.0020597370056808506,-0.0020597370056808506,0.025298317070217013,-0.02930362547597483,-0.024767859344614077,-0.024767859344614077,0.015628476240739153,0.023167308553223118,-0.03024427887573744,-0.0036122485818445016,-0.023059121838798324,-0.01173908704907789,0.012287036964269138,0,AAPL
2025-05-28,200.1927947998047,202.50017366149785,199.67338002302156,200.36260025266836,45339700,204.7706039428711,204.71419416155135,204.71419416155135,-0.006065337258151171,-0.0016960722166431408,-0.0016960722166431408,0.0010488254734115632,-0.02235579255479258,-0.022086398943976362,-0.022086398943976362,0.014893985156597157,0.02225862373365733,0.025298317070217013,-0.03024427887573744,-0.0036122485818445016,-0.00919624836148425,-0.008182801079434254,0,AAPL
2025-05-29,199.72332763671875,203.57895243464628,198.28495762525483,203.3492174371598,51396800,203.53400726318358,204.3814697265625,204.3814697265625,-0.006038936526419181,-0.0016253119933944404,-0.0016253119933944404,-0.00234507522388816,-0.018722569646738983,-0.022791411061265858,-0.022791411061265858,0.01490572958973459,0.021470401190905975,0.0010488254734115632,0.025298317070217013,-0.03024427887573744,-0.023059121838798324,-0.0037509164136055873,0,AAPL
2025-05-30,200.622314453125,201.73105672211125,196.55692105301176,199.14398126681596,70819900,202.47520904541017,204.14652252197266,204.14652252197266,-0.005202070317439911,-0.0011495523782276695,-0.0011495523782276695,0.004501160816033689,-0.009151217084900548,-0.017263130546190615,-0.017263130546190615,0.01526458404272339,0.020759557460321314,-0.00234507522388816,0.0010488254734115632,0.025298317070217013,-0.0036122485818445016,-0.021906932652184574,0,AAPL
2025-06-02,201.47134399414062,201.9008644592711,199.89313329888972,200.05295557621693,35423300,201.52029266357422,203.989159079159,203.989159079159,-0.004716213833476202,-0.0007708357745682681,-0.0007708357745682681,0.00423197959474253,-0.00024289697472460622,-0.012342886731747021,-0.012342886731747021,0.015503032030351539,0.020112633776708945,0.004501160816033689,-0.00234507522388816,0.0010488254734115632,-0.03024427887573744,-0.016261745069119704,0,AAPL
2025-06-03,203.03956604003906,203.5389992121068,200.7321872237246,201.1217444882778,46381600,200.96991729736328,203.936403910319,203.936403910319,-0.0027311163503010993,-0.0002586175122155643,-0.0002586175122155643,0.007783846649397574,0.010298301210988929,-0.004397635013091252,-0.004397635013091252,0.015719492830510176,0.019568161840128964,0.00423197959474253,0.004501160816033689,-0.00234507522388816,0.025298317070217013,-0.03753629550169124,0,AAPL
2025-06-04,202.590087890625,206.00620910456834,201.8709028727957,202.67998220748078,43604000,200.56637573242188,203.8655451724404,203.8655451724404,-0.002007970000526549,-0.000347455071875058,-0.000347455071875058,-0.002213746602105271,0.010089987171643292,-0.006256365099539217,-0.006256365099539217,0.015546048677288335,0.01903971851345531,0.007783846649397574,0.00423197959474253,0.004501160816033689,0.0010488254734115632,-0.03076626669510696,0,AAPL
2025-06-05,200.40257263183594,204.5178973620389,199.92310578136215,203.26931435006063,55126100,200.42054290771483,203.69239654541016,203.69239654541016,-0.0007271050502583032,-0.0008493275648112641,-0.0008493275648112641,-0.010797740805414291,-8.966284402876521e-05,-0.016150941170947477,-0.016150941170947477,0.014105114608355002,0.01873942632689457,-0.002213746602105271,0.007783846649397574,0.00423197959474253,-0.00234507522388816,0.0018441273794058688,0,AAPL
2025-06-06,203.68882751464844,205.4668084267123,201.82095228760733,202.76987228695742,46607700,200.67625274658204,204.02644882202148,203.69222659156435,0.0012758664114833618,0.0016399840262906196,-8.343651932696261e-07,0.01639826694665114,0.01501211392396658,-0.001654791863125347,-1.6687317787180398e-05,0.015025202026277839,0.019048727831236862,-0.010797740805414291,-0.002213746602105271,0.007783846649397574,0.004501160816033689,-0.01186737444762509,0,AAPL
2025-06-09,201.2216339111328,205.76647909477697,199.79326227022588,204.15830357568726,72862600,201.29355163574218,204.1852684020996,203.57992692427203,0.003076093362873733,0.0007784264294903309,-0.0005513203383922249,-0.012112562253018933,-0.0003572778363983804,-0.014514438353753057,-0.01158411366370349,0.011457121120320324,0.019279099057686024,0.01639826694665114,-0.010797740805414291,-0.002213746602105271,0.00423197959474253,-0.005708615306848075,0,AAPL
2025-06-10,202.44024658203125,204.11835001917973,200.34263633745982,200.3726011094186,54672600,201.53927154541014,203.77972869873048,203.53037560504416,0.0012207043279390817,-0.0019861359565397363,-0.00024339982814858274,0.00605607184084711,0.004470468855585302,-0.0065731862793846916,-0.0053560998930613155,0.008585453878567519,0.012688375869765105,-0.012112562253018933,0.01639826694665114,-0.010797740805414291,0.007783846649397574,-0.0054768463760495045,0,AAPL
2025-06-11,198.55465698242188,204.26817387189894,198.18508130061548,203.26930749599725,60989900,201.37545776367188,203.0730308532715,203.32305399576822,-0.0008128132074812777,-0.003467949682589788,-0.0010186273604596563,-0.019193760456297837,-0.014007669120039475,-0.02224999475245102,-0.023452318463825502,0.010752402253589689,0.012917776994037828,0.00605607184084711,-0.012112562253018933,0.01639826694665114,-0.002213746602105271,0.011168126470607609,0,AAPL
2025-06-12,198.97418212890625,199.45363372918547,197.13627162659284,198.85432303920933,43904600,201.30054321289063,202.41727523803712,203.14909912109374,-0.000372014304092394,-0.003229161511398182,-0.0008555590291207116,0.002112895022762018,-0.011556655768802755,-0.017009877764048983,-0.02055099929189887,0.010772200509648258,0.012975447354460512,-0.019193760456297837,0.00605607184084711,-0.012112562253018933,-0.010797740805414291,0.009437750326457772,0,AAPL
2025-06-13,196.227294921875,200.1428492549886,195.47814514596445,199.50357538920457,51447300,200.8610412597656,201.6681251525879,202.88287588266226,-0.002183312305621632,-0.003701018525065325,-0.0013104820035297893,-0.013805244367089187,-0.023069413106835253,-0.026979128340664654,-0.032805040503450525,0.011398516139601944,0.013194109455984704,0.002112895022762018,-0.019193760456297837,0.00605607184084711,0.01639826694665114,0.044387879519301565,0,AAPL
2025-06-16,198.195068359375,198.46476655376847,196.33717625414866,197.07634287373045,43020700,200.53341369628907,201.02685317993163,202.70925338179975,-0.0016311155285351209,-0.0031798380243335256,-0.0008557770098001072,0.010028031208825672,-0.011660626993841204,-0.014086599754023956,-0.022269259775341173,0.011895831448978555,0.013533250482983976,-0.013805244367089187,0.002112895022762018,-0.019193760456297837,-0.012112562253018933,0.047374252747266254,0,AAPL
2025-06-17,195.418212890625,198.16509536417735,194.98870767431248,196.97644196425614,38856200,199.77127838134766,200.37059783935547,202.44885907854353,-0.00380054027353105,-0.003264515810675217,-0.0012845703830094424,-0.014010719296581597,-0.021790246956386778,-0.024716126029134172,-0.034728010915541264,0.011986948684313528,0.013619335111430812,0.010028031208825672,-0.013805244367089187,0.002112895022762018,0.00605607184084711,0.08587203738476545,0,AAPL
2025-06-18,196.35714721679688,197.3460303816964,194.84886452825484,195.71787336797544,45394700,199.14798431396486,199.85718002319337,202.23880004882812,-0.0031200384381231405,-0.002562341090451503,-0.0010375905829823617,0.004804743182752258,-0.014013885738196136,-0.01751266982747536,-0.029082712271884505,0.012288812165937824,0.013652342822261505,-0.014010719296581597,0.010028031208825672,-0.013805244367089187,-0.019193760456297837,0.08632624473693906,0,AAPL
2025-06-20,200.7721405029297,201.47134391409438,196.6368343380514,198.01527480684123,96813500,199.18494110107423,199.80274200439453,202.18991139729818,0.0001855744974605944,-0.0002723846038081845,-0.00024173725080522956,0.02248450514132916,0.007968470874763822,0.004851777752448637,-0.007012075353169342,0.014300272223696238,0.01383211191570309,0.004804743182752258,-0.014010719296581597,0.010028031208825672,0.002112895022762018,0.044527342444631524,0,AAPL
2025-06-23,201.27157592773438,202.07067208145295,198.73446202428119,201.40143343464243,55814300,198.9432159423828,199.80973434448242,202.16028767247354,-0.001213571454524609,3.499621685731924e-05,-0.00014651435682377922,0.00248757334336136,0.011703641033056886,0.007316167993755809,-0.004396074792785216,0.013191323294279697,0.013819677455374709,0.02248450514132916,0.004804743182752258,-0.014010719296581597,-0.013805244367089187,0.04223324089835945,0,AAPL
2025-06-24,200.07293701171875,203.2093768046809,199.9730442780961,202.36033429336192,54064000,198.8283462524414,200.0609489440918,202.09505796432495,-0.0005773993820159529,0.0012572690736691872,-0.00032266331285735195,-0.005955331300461331,0.006259624358073951,5.9922077198128986e-05,-0.010005791200313065,0.012757518420819439,0.011951291726366619,0.00248757334336136,0.02248450514132916,0.004804743182752258,0.010028031208825672,0.054118828735248314,0,AAPL
2025-06-25,201.33151245117188,203.43912119943792,200.39257558111612,201.2216365357081,39525700,198.71747283935548,200.1283721923828,202.07192022150213,-0.0005576338342881959,0.00033701353835846604,-0.00011448940442126965,0.0062905831155934955,0.013154553419314072,0.006011842526918109,-0.003664080439868384,0.012771115485801968,0.010628364714132076,-0.005955331300461331,0.00248757334336136,0.02248450514132916,-0.014010719296581597,0.0538300841671302,0,AAPL
2025-06-26,200.7721405029297,202.41028074115465,199.23389299836737,201.20164572639828,50799100,198.93922119140626,200.15733947753907,202.03369140625,0.0011158976051897085,0.00014474352056592643,-0.00018918420337776798,-0.0027783626191049127,0.009213463793345766,0.0030715887161340393,-0.006244260026826822,0.011034801268129545,0.010650303961470401,0.0062905831155934955,-0.005955331300461331,0.00248757334336136,0.004804743182752258,0.05054726841555546,0,AAPL
2025-06-27,200.85205078125,202.98962419564972,199.77327327657756,201.66113009938155,73188600,199.12700805664062,200.21377563476562,201.99993024553572,0.0009439408886278144,0.00028195896974780865,-0.000167106587417587,0.00039801477495893245,0.008663027388623755,0.0031879681828124082,-0.005682573567676224,0.011031773333613725,0.01063347522220568,-0.0027783626191049127,0.0062905831155934955,-0.005955331300461331,0.02248450514132916,0.03749749298034488,0,AAPL
2025-06-30,204.93740844726562,207.15489297707504,199.0341046248948,201.78098710410558,91912800,199.99801940917968,200.42953033447264,202.08152686225043,0.004374149750149936,0.0010776216522714321,0.00040394378659192043,0.020340134193924886,0.02469718976556643,0.022491087542191646,0.01413232386630728,0.011224669699298882,0.011513456184701206,0.00039801477495893245,-0.0027783626191049127,0.0062905831155934955,0.00248757334336136,0.01920365298272375,0,AAPL
2025-07-01,207.58441162109375,209.95171998702364,205.90630823197938,206.4357061767528,78788900,200.93695373535155,200.7351837158203,202.2302534773543,0.004694718122437491,0.0015249917556439119,0.0007359733341942842,0.012916154224275056,0.0330823064755793,0.034120714557791976,0.026475554728704387,0.0114207579188099,0.011796962896113171,0.020340134193924886,0.00039801477495893245,-0.0027783626191049127,-0.005955331300461331,0.011259788483777067,0,AAPL
2025-07-02,212.1991729736328,213.09814660534315,207.9040445567577,208.6731759252599,67941800,202.61504974365235,201.1931640625,202.4925934640985,0.008351355871110577,0.002281515069765039,0.0012972341290842238,0.022230770203315764,0.04730212904770032,0.05470369215782025,0.04793547923645552,0.0105407163393116,0.01261214733636244,0.012916154224275056,0.020340134193924886,0.00039801477495893245,0.0062905831155934955,-0.011391427935557585,0,AAPL
2025-07-03,213.30792236328125,214.40666625629999,211.56988934364432,211.90950026104147,34955800,204.31012725830078,201.72905578613282,202.76990958971854,0.00836600004191701,0.002663568248602921,0.0013695124393240388,0.005225041050401336,0.0440398879180616,0.057398110212858997,0.05197029872373649,0.010525961581275202,0.012582176121689615,0.022230770203315764,0.012916154224275056,0.020340134193924886,-0.0027783626191049127,-0.011098157081431803,0,AAPL
2025-07-07,209.7119903564453,215.9848699115094,208.56330013289198,212.43889126622693,50229000,205.20411224365233,202.19452667236328,202.9434616088867,0.004375627372701585,0.0023074062604246937,0.000855906182131827,-0.016857939297312052,0.021967776685880836,0.037179362902653425,0.03335179509553718,0.0119216439286597,0.012989602685042269,0.005225041050401336,0.022230770203315764,0.012916154224275056,0.00039801477495893245,0.012050479911319245,0,AAPL
2025-07-08,209.7719268798828,211.1903153368944,208.213697736729,209.86183643928914,42848900,206.05414733886718,202.498681640625,203.11000954232566,0.004142388210064407,0.0015042690485611576,0.0008206617356312229,0.0002858039892503772,0.018042730947324934,0.03591749427863273,0.03279955208789891,0.011981677796996158,0.01256538091594397,-0.016857939297312052,0.005225041050401336,0.022230770203315764,0.020340134193924886,0.02090377434977264,0,AAPL
2025-07-09,210.90065002441406,211.09043707809712,206.98509558510867,209.2924745188519,48749400,207.1369186401367,202.98263244628907,203.29550098237536,0.005254790137705134,0.00238989608101714,0.0009132560254794253,0.005380715910463962,0.018170258633692232,0.03900835003812537,0.03740933274611931,0.011436992022463384,0.012167015273639354,0.0002858039892503772,-0.016857939297312052,0.005225041050401336,0.012916154224275056,0.014255890333850996,0,AAPL
2025-07-10,212.16920471191406,213.23798377907798,209.7918979255535,210.27134950514616,44443600,208.22068786621094,203.4690803527832,203.5018661853879,0.005232139365542565,0.002396500137137769,0.0010150997046927124,0.006014939675876629,0.01896313419269936,0.04275895061817852,0.04259095353273224,0.011434786692886511,0.012166372127542485,0.005380715910463962,0.0002858039892503772,-0.016857939297312052,0.022230770203315764,0.006355611162568442,0,AAPL
2025-07-11,210.92062377929688,211.88952536572023,209.6220944658076,210.33129628612954,39765800,209.23553619384765,204.08737869262694,203.6704743125222,0.0048739072857582055,0.003038782790838246,0.000828533567258205,-0.005884835805047839,0.008053543944313856,0.033481958220264986,0.03559744971011203,0.011717798342444493,0.011251556196328815,0.006014939675876629,0.005380715910463962,0.0002858039892503772,0.005225041050401336,0.012881238906990111,0,AAPL
2025-07-14,208.3834991455078,210.67091168904602,207.3047216270235,209.69201166358403,38840100,209.98868103027343,204.55784454345704,203.77520819769964,0.003599507283160719,0.0023052177642923777,0.0005142320482680596,-0.012028812490351148,-0.0076441352785781794,0.01870206743031084,0.02261458098149642,0.012863566329106027,0.01174923588212417,-0.005884835805047839,0.006014939675876629,0.005380715910463962,-0.016857939297312052,0.02602825398757136,0,AAPL
2025-07-15,208.87295532226562,211.64980271899068,208.6831682659836,208.9828312368767,42296300,210.38223571777343,205.19012756347655,203.88602878736413,0.00187417095802056,0.0030909742006262064,0.0005438374503190513,0.0023488240612374867,-0.007173991617488523,0.01794836721688656,0.024459383335689186,0.011469975063972895,0.011116353000384155,-0.012028812490351148,-0.005884835805047839,0.006014939675876629,0.0002858039892503772,0.010329470341152946,0,AAPL
2025-07-16,209.92176818847656,212.1592191902425,208.40348697906978,210.06160887608695,47490500,210.61597137451173,205.77646255493164,204.01444877462185,0.001111004719295039,0.0028575204782876895,0.0006298616340782992,0.0050212956703405975,-0.0032960614596542347,0.020144702567419927,0.028955397273752025,0.010889305161109752,0.011010029499870386,0.0023488240612374867,-0.012028812490351148,-0.005884835805047839,0.005380715910463962,-0.005281726612806348,0,AAPL
2025-07-17,209.78192138671875,211.5599023237274,209.35240091776063,210.33130094399476,48068100,210.3742462158203,206.49464797973633,204.13460445404053,-0.0011477057371950261,0.0034901242634248764,0.000588956714293376,-0.0006661853268702389,-0.0028155767150979984,0.015919412145272684,0.027664672277304538,0.007991280912223321,0.010311169385418076,0.0050212956703405975,0.0023488240612374867,-0.012028812490351148,0.006014939675876629,-0.011665542161383491,0,AAPL
2025-07-18,210.9405975341797,211.54990664350106,209.46227954032304,210.63095139102305,48974600,210.13751373291015,207.22382049560548,204.27350227200256,-0.0011252921266193816,0.003531193292432011,0.0006804226962573434,0.005523241182089356,0.003821706020041123,0.017936051124262657,0.03263808172877697,0.008018083962315257,0.010316827249728969,-0.0006661853268702389,0.0050212956703405975,0.0023488240612374867,-0.005884835805047839,-0.041670539704892984,0,AAPL
2025-07-21,212.23912048339844,215.53538252867688,211.39009321998003,211.8595616297783,51377400,210.39022674560547,207.79716949462892,204.43281463623046,0.0012026077981321937,0.002766810290690369,0.0007798973555355193,0.0061558702516160135,0.008787925971621122,0.021376378704159076,0.03818518989262358,0.006049313053031332,0.009347517547742611,0.005523241182089356,-0.0006661853268702389,0.0050212956703405975,-0.012028812490351148,-0.04296865198780986,0,AAPL
2025-07-22,214.15695190429688,214.7063314773177,211.9894136266437,212.89838571641525,46404100,210.82872924804687,208.44143829345703,204.77579803466796,0.0020842341834235167,0.003100469560749941,0.0016777316256579855,0.009036182474420285,0.015786381050251663,0.02742023686668861,0.04581182913051431,0.006514912580705817,0.009449312707684078,0.0061558702516160135,0.005523241182089356,-0.0006661853268702389,0.0023488240612374867,-0.05354481905580266,0,AAPL
2025-07-23,213.9072265625,214.90609293027538,212.1692088371252,214.75626907170553,46989300,211.12938690185547,209.1331527709961,205.09303771972657,0.0014260753497918888,0.0033185075060038205,0.0015492049749203929,-0.0011660856188711044,0.013157048866607204,0.0228279147913558,0.04297653855426636,0.006476329658295622,0.009265320914975724,0.009036182474420285,0.0061558702516160135,0.005523241182089356,0.0050212956703405975,-0.004202623595582544,0,AAPL
2025-07-24,213.51766967773438,215.44548969662856,213.28793468034502,213.65751035981805,46022600,211.2642333984375,209.74246063232422,205.15237030029297,0.0006386912715505844,0.0029134924484943703,0.00028929592747806154,-0.0018211487803653226,0.010666435312062291,0.017999259825734772,0.04077603083599106,0.006333147286407561,0.009309073267743117,-0.0011660856188711044,0.009036182474420285,0.0061558702516160135,-0.0006661853268702389,0.029331969041299866,0,AAPL
2025-07-25,213.63754272460938,214.9960015887686,213.15807589620647,214.45660521718813,40268800,211.53592529296876,210.3857307434082,205.17134887695312,0.0012860288282627863,0.003066952247745558,9.250966309748421e-05,0.0005614197975087887,0.009935037884132275,0.015456428388516352,0.04126401612114792,0.00590765496977489,0.009229890097638282,-0.0018211487803653226,-0.0011660856188711044,0.009036182474420285,0.005523241182089356,0.07233030615779645,0,AAPL
2025-07-28,213.80735778808594,214.60645396318566,212.81847455673218,213.78737619229818,37858000,212.07831115722655,211.03349609375,205.20571014404297,0.002564036645343437,0.003078941466480911,0.00016747595255339753,0.0007948746335069146,0.008152868727710393,0.013144177325781886,0.041917194399732315,0.003656766754007772,0.00922408557499855,0.0005614197975087887,-0.0018211487803653226,-0.0011660856188711044,0.0061558702516160135,0.0625452511365372,0,AAPL
2025-07-29,211.03050231933594,214.5664825639156,210.58101550100253,213.93719187335407,51411700,212.2940658569336,211.33815078735353,205.2021142578125,0.001017335051989754,0.0014436319316257773,-1.752332441407045e-05,-0.012987651582609505,-0.005951949398572383,-0.001455716664839859,0.028403157943103607,0.006138124484643861,0.008965855302196441,0.0007948746335069146,0.0005614197975087887,-0.0018211487803653226,0.009036182474420285,0.08823128113002832,0,AAPL
2025-07-30,208.81301879882812,212.14922883427738,207.48452469073794,211.65977882345743,45512500,212.18319091796874,211.39958114624022,205.15796447753905,-0.0005222705520161464,0.00029067330559029436,-0.0002151526578229035,-0.010507881543836084,-0.01588331339801345,-0.012235418506448164,0.017815805155783907,0.006933312418751744,0.008926495811342217,-0.012987651582609505,0.0007948746335069146,0.0005614197975087887,-0.0011660856188711044,0.11741118045827581,1,AAPL
2025-07-31,207.33470153808594,209.60211724381097,206.92516266487007,208.25365677749065,80698400,211.93846893310547,211.1563575744629,205.1337921142578,-0.0011533523640799848,-0.0011505395160128495,-0.00011782317758324279,-0.007079622090835236,-0.021722188605942164,-0.018098702214207698,0.010729141216295793,0.007239465507925978,0.007421304029759658,-0.010507881543836084,-0.012987651582609505,0.0007948746335069146,-0.0018211487803653226,0.12272570415105744,1,AAPL
2025-08-01,202.1505889892578,213.33788973606855,201.27158167093614,210.63095505795985,104434500,211.0594680786133,210.5984909057617,205.04429382324219,-0.004147434200676536,-0.0026419600863992754,-0.00043629228560138067,-0.0250035932739211,-0.04221027926611277,-0.04011378182327123,-0.014112584066732832,0.010016752141362733,0.008974102094300957,-0.007079622090835236,-0.010507881543836084,-0.012987651582609505,0.0005614197975087887,0.14563107382386709,1,AAPL
2025-08-04,203.11949157714844,207.64435521756303,201.4513712516652,204.27816503495924,75109300,210.1475051879883,210.26886596679688,205.06946563720703,-0.004320881213844996,-0.0015651818659627725,0.00012276281136869294,0.004792974350137147,-0.033443240758689534,-0.0340011078519698,-0.009508846448687472,0.009868338228281147,0.008460407315864782,-0.0250035932739211,-0.007079622090835236,-0.010507881543836084,0.0007948746335069146,0.13672005378150653,1,AAPL
2025-08-05,202.68995666503906,205.1072113881769,201.93082373064988,203.1694082424696,44155100,209.0008056640625,209.91476745605468,205.1006301879883,-0.005456641147845165,-0.0016840273005425122,0.0001519707026320649,-0.0021146907604691068,-0.030195333357552666,-0.03441783004870354,-0.011753613437168296,0.00875655854886073,0.008449842086426124,0.004792974350137147,-0.0250035932739211,-0.007079622090835236,-0.012987651582609505,0.13750084785706518,1,AAPL
2025-08-06,213.0082550048828,215.1358452662651,205.35693489516686,205.39689808550258,108483100,208.9109085083008,210.02014770507813,205.4598223876953,-0.00043012827379340646,0.0005020144618721467,0.0017512973966866685,0.05090680618623611,0.019612889177681295,0.01422771735215017,0.03673921513931751,0.019936014318166082,0.014452501830785804,-0.0021146907604691068,0.004792974350137147,-0.0250035932739211,-0.010507881543836084,0.06103866491772858,0,AAPL
2025-08-07,219.7805633544922,220.59964108330854,216.33447747046458,218.63187314031333,90224800,209.53719787597657,210.40071563720704,205.85577270507812,0.002997877765922974,0.0018120543971016367,0.0019271423131850263,0.03179364268982976,0.048885666040922156,0.04458087363856106,0.0676434304777238,0.02233098046037774,0.016025283267813554,0.05090680618623611,-0.0021146907604691068,0.004792974350137147,-0.007079622090835236,0.023293372552398495,0,AAPL
2025-08-08,229.0900115966797,230.73813503605493,219.00145500716468,220.57966572513484,113854000,211.0824447631836,211.30918502807617,206.43371704101563,0.007374570734317132,0.0043178056125796616,0.0028075206652840023,0.04235792328538146,0.08531058494087013,0.08414601838647486,0.10975094030381945,0.02548810876896362,0.01826821480888056,0.03179364268982976,0.05090680618623611,-0.0021146907604691068,-0.0250035932739211,-0.005805652898500435,0,AAPL
2025-08-11,227.17999267578125,229.55999755859375,224.75999450683594,227.9199981689453,61806100,212.41970825195312,212.24900970458984,206.98285034179688,0.006335266252339711,0.004447628134994774,0.002660095010894592,-0.008337416841468825,0.06948641698688714,0.07034653773872723,0.0975788201806683,0.025907054445429244,0.018112585240675678,0.04235792328538146,0.03179364268982976,0.05090680618623611,0.004792974350137147,-8.798756191708001e-05,0,AAPL
2025-08-12,229.64999389648438,230.8000030517578,227.07000732421875,228.00999450683594,55626200,214.28165740966796,213.2878616333008,207.56340393066407,0.008765425642645042,0.0048944959986236825,0.002804839086467892,0.010872441677679756,0.07172026141945936,0.07671384643217291,0.10640888300906005,0.025008059032262064,0.01816000587191125,-0.008337416841468825,0.04235792328538146,0.03179364268982976,-0.0021146907604691068,-0.0014804979182533318,0,AAPL
